YEARDAY,LON,LAT
144.8173611,-55.82700491,34.33980703
144.8631944,-55.76520681,34.33336973
144.9090278,-55.70716381,34.32412148
144.9555556,-55.64927101,34.31846738
145.0013889,-55.58863163,34.30955172
145.0472222,-55.53123236,34.30491686
145.0930556,-55.47451973,34.30650473
145.1375,-55.41396618,34.31233048
145.1833333,-55.35903454,34.31450844
145.1875,-55.35457134,34.31471229
145.2291667,-55.30875921,34.31684732
145.275,-55.25642395,34.31199789
145.3208333,-55.20395994,34.30077553
145.3673611,-55.16441345,34.26718354
145.4131944,-55.11334419,34.23377395
145.4576389,-55.06729603,34.1943562
145.5034722,-55.03279209,34.14801836
145.5493056,-55.0031805,34.10111189
145.5951389,-54.97326851,34.06150103
145.6409722,-54.94297028,34.01559234
145.6868056,-54.90977526,33.97033811
145.7333333,-54.87318993,33.92636061
145.7777778,-54.83862162,33.88318777
145.8236111,-54.79725122,33.84658098
145.8694444,-54.75450754,33.81047845
145.9152778,-54.70629215,33.77770185
145.9611111,-54.65756178,33.74327302
146.0069444,-54.61044073,33.70771766
146.0527778,-54.56692457,33.66779566
146.0972222,-54.52851534,33.62633944
146.1430556,-54.49223042,33.58549476
146.1875,-54.44989443,33.5500896
146.2354167,-54.39438343,33.52326751
146.28125,-54.34327126,33.49725008
146.3270833,-54.29728746,33.47047091
146.3729167,-54.25593853,33.43953967
146.4173611,-54.21572685,33.40928435
146.4631944,-54.18042898,33.37663651
146.5090278,-54.14013147,33.352561
146.5555556,-54.09923315,33.32968712
146.6013889,-54.05889273,33.30253243
146.6472222,-54.01863813,33.27607512
146.6868056,-53.98404837,33.25096965
146.6930556,-53.98042202,33.2484591
146.7375,-53.94345045,33.22146535
146.7833333,-53.9118433,33.19344163
146.8291667,-53.8793993,33.16789627
146.875,-53.84747028,33.14240456
146.9208333,-53.82180691,33.11338305
146.9673611,-53.80135775,33.08760166
147.0131944,-53.77421379,33.06437373
147.0576389,-53.74771357,33.04195046
147.1034722,-53.72477531,33.02695155
147.1493056,-53.70368242,33.01509619
147.1875,-53.68207455,33.01630855
147.1951389,-53.67735386,33.01702738
147.2409722,-53.64578962,33.02123308
147.2868056,-53.61364603,33.02936554
147.3333333,-53.57987165,33.04030895
147.3777778,-53.54129076,33.04769039
147.4236111,-53.50058556,33.05696011
147.4694444,-53.4616828,33.0607903
147.5152778,-53.41898203,33.06326866
147.5611111,-53.37362051,33.06663752
147.6069444,-53.32997561,33.07166934
147.6527778,-53.28740358,33.08112144
147.6888889,-53.25538874,33.09043407
147.6972222,-53.24641943,33.09372783
147.7430556,-53.20755959,33.11468124
147.7895833,-53.17058802,33.13656807
147.8354167,-53.13288689,33.16013932
147.88125,-53.09273958,33.17942977
147.9270833,-53.0540514,33.19537282
147.9729167,-53.01783085,33.20994258
148.0173611,-52.98540831,33.22876096
148.0631944,-52.95598984,33.25199962
148.1090278,-52.92612076,33.28009844
148.1555556,-52.89605856,33.31165195
148.1895833,-52.87133932,33.33266974
148.2013889,-52.86127567,33.33948255
148.2472222,-52.82295227,33.36397648
148.2930556,-52.7852726,33.39077711
148.3375,-52.74763584,33.41368318
148.3833333,-52.7163291,33.4385097
148.4291667,-52.68562317,33.46073985
148.475,-52.66135454,33.48906398
148.5208333,-52.64051914,33.52209806
148.5673611,-52.61446953,33.54545474
148.6131944,-52.59268999,33.57196569
148.6576389,-52.57481575,33.59727502
148.6888889,-52.56140471,33.60872269
148.7034722,-52.55434513,33.61424804
148.7493056,-52.53808022,33.63878489
148.7951389,-52.52042055,33.66790295
148.8409722,-52.50106573,33.6953795
148.8868056,-52.4836421,33.72389674
148.9333333,-52.47542381,33.75854015
148.9777778,-52.46679783,33.79485726
149.0236111,-52.45362282,33.83268714
149.0694444,-52.43184328,33.86751294
149.1152778,-52.40720987,33.90194178
149.1611111,-52.38693237,33.93643498
149.1875,-52.37536669,33.9572382
149.2069444,-52.36697674,33.97103548
149.2527778,-52.34828711,34.00111914
149.2972222,-52.3250699,34.02416468
149.3430556,-52.30414867,34.04561162
149.3895833,-52.2804594,34.06622171
149.4354167,-52.24859476,34.08263683
149.48125,-52.22007751,34.09383774
149.5270833,-52.19510078,34.10985589
149.5729167,-52.175982,34.12602425
149.6173611,-52.15643406,34.14240718
149.6631944,-52.13626385,34.16009903
149.6868056,-52.12562084,34.16751266
149.7090278,-52.11710215,34.17565584
149.7555556,-52.0983696,34.19959188
149.8013889,-52.08364964,34.22549129
149.8472222,-52.06725597,34.25462008
149.8930556,-52.04416752,34.28496122
149.9375,-52.01974869,34.3116653
149.9833333,-52.00163841,34.3367815
150.0291667,-51.98191881,34.36076045
150.075,-51.96054697,34.38039422
150.1208333,-51.9367075,34.39875126
150.1673611,-51.90559387,34.41600323
150.1875,-51.89025164,34.42398548
150.2131944,-51.87229156,34.43383455
150.2576389,-51.83413982,34.44684863
150.3048611,-51.79590225,34.46049571
150.3493056,-51.76109791,34.47017312
150.3951389,-51.73086405,34.4796896
150.4409722,-51.7017889,34.49139476
150.4868056,-51.67202711,34.50248837
150.5333333,-51.64413214,34.50876474
150.5777778,-51.61849022,34.51922536
150.6236111,-51.593256,34.5412302
150.6694444,-51.56574726,34.56399679
150.6888889,-51.55398846,34.57409263
150.7152778,-51.53572798,34.58780408
150.7611111,-51.49862766,34.60676193
150.8069444,-51.46174192,34.6216321
150.8527778,-51.42931938,34.63638425
150.8972222,-51.39552355,34.65032101
150.9430556,-51.36084795,34.66685414
150.9895833,-51.32634401,34.67947125
151.0354167,-51.29505873,34.69063997
151.08125,-51.25954628,34.69717383
151.1270833,-51.22637272,34.70253825
151.1729167,-51.19869232,34.70884681
151.1875,-51.18925095,34.71205473
151.21875,-51.17032528,34.71704364
151.2631944,-51.14073515,34.72385645
151.3090278,-51.11350536,34.73005772
151.3555556,-51.09668255,34.73817945
151.4013889,-51.08490229,34.75106478
151.4472222,-51.07226372,34.76995826
151.4930556,-51.05308056,34.79247808
151.5375,-51.029284,34.81625319
151.5833333,-50.99877119,34.83709931
151.6291667,-50.96139193,34.85909343
151.675,-50.92248917,34.88067985
151.6868056,-50.91188908,34.88584042
151.7208333,-50.88639736,34.8991549
151.7673611,-50.85191488,34.91698623
151.8131944,-50.81711054,34.9313736
151.8576389,-50.78606129,34.94069695
151.9034722,-50.76157808,34.95239139
151.9493056,-50.74100018,34.96464372
151.9951389,-50.72428465,34.98213172
152.0409722,-50.71419954,35.00298858
152.0868056,-50.70295572,35.02992868
152.1333333,-50.68900824,35.05657911
152.1777778,-50.67941666,35.08166313
152.1875,-50.6778717,35.08686662
152.2236111,-50.67147732,35.10804534
152.2694444,-50.66242218,35.13595104
152.3152778,-50.65437555,35.16472578
152.3611111,-50.64308882,35.19295335
152.4069444,-50.63727379,35.22458196
152.4527778,-50.64347506,35.25396824
152.4972222,-50.64074993,35.28604746
152.5430556,-50.63924789,35.31697869
152.5895833,-50.63774586,35.34507751
152.6354167,-50.64321756,35.37871242
152.68125,-50.65345287,35.41544795
152.6868056,-50.65527678,35.42060852
152.7270833,-50.66465378,35.45114279
152.7729167,-50.67802191,35.48915505
152.8173611,-50.69512367,35.52771449
152.8631944,-50.71741819,35.56728244
152.9090278,-50.74082851,35.61086297
152.9555556,-50.7592392,35.65736175
153.0013889,-50.77093363,35.70562005
153.0472222,-50.77938795,35.74834228
153.0930556,-50.79520226,35.78404784
153.1388889,-50.81887007,35.8223176
153.1833333,-50.84333181,35.86035132
153.1875,-50.84577799,35.86379528
153.2291667,-50.87206364,35.90061665
153.275,-50.89594603,35.94005585
153.3208333,-50.92388391,35.97678065
153.3673611,-50.95785141,36.01187468
153.4131944,-50.99589586,36.04734421
153.4576389,-51.03012085,36.08366132
153.5034722,-51.06393814,36.11862659
153.5493056,-51.09582424,36.1558342
153.5951389,-51.12378359,36.19403958
153.6409722,-51.15502596,36.23602152
153.6868056,-51.17689133,36.27984881
153.7333333,-51.19472265,36.31979227
153.7777778,-51.2141633,36.35228992
153.8236111,-51.23641491,36.3837254
153.8694444,-51.25733614,36.41317606
153.9152778,-51.27403021,36.43665075
153.9611111,-51.29055262,36.45590901
154.0069444,-51.31130219,36.4727962
154.0527778,-51.33539915,36.4894259
154.0986111,-51.36623383,36.50961757
154.1430556,-51.39515877,36.53596759
154.1875,-51.41728163,36.56070828
154.2354167,-51.43545628,36.58728361
154.28125,-51.45210743,36.6106081
154.3270833,-51.47124767,36.63342834
154.3729167,-51.49261951,36.65223598
154.4173611,-51.51349783,36.67191267
154.4631944,-51.53261662,36.69258714
154.5090278,-51.55051231,36.71611547
154.5555556,-51.56984568,36.74124241
154.6013889,-51.58926487,36.76783919
154.6472222,-51.61121607,36.78779483
154.6868056,-51.63012028,36.80379152
154.6930556,-51.6321373,36.8056798
154.7388889,-51.64977551,36.82283521
154.7833333,-51.66803598,36.83907866
154.8291667,-51.68672562,36.85760736
154.875,-51.70565128,36.8792367
154.9208333,-51.72717333,36.90276504
154.9673611,-51.74279451,36.92601442
155.0131944,-51.75642014,36.9521606
155.0576389,-51.76910162,36.98091388
155.1034722,-51.77652597,37.01336861
155.1493056,-51.77103281,37.04762578
155.1875,-51.76021814,37.07552075
155.1951389,-51.75830841,37.08079934
155.2409722,-51.74573421,37.1185863
155.2868056,-51.73210859,37.1583581
155.3333333,-51.72361135,37.19823718
155.3791667,-51.709342,37.23727942
155.4236111,-51.68726206,37.27204084
155.4694444,-51.66237116,37.30273604
155.5152778,-51.63896084,37.33535171
155.5611111,-51.61767483,37.37047791
155.6069444,-51.59533739,37.40768552
155.6527778,-51.56712055,37.44710326
155.6888889,-51.54690742,37.47961164
155.6986111,-51.54094219,37.48879552
155.7430556,-51.50957108,37.5246191
155.7895833,-51.48738384,37.5620091
155.8354167,-51.47384405,37.59645939
155.88125,-51.46154881,37.63363481
155.9270833,-51.46056175,37.67090678
155.9729167,-51.45910263,37.70957351
156.0222222,-51.44944668,37.75004268
156.0631944,-51.43949032,37.78281927
156.1090278,-51.43290281,37.81361103
156.1555556,-51.4341259,37.84621596
156.1875,-51.43607855,37.87107468
156.2013889,-51.43567085,37.88139582
156.2472222,-51.42790318,37.91510582
156.2930556,-51.41844034,37.94653058
156.3375,-51.4074111,37.97335267
156.3833333,-51.39075994,37.99975634
156.4291667,-51.37024641,38.02670717
156.475,-51.3408494,38.05115819
156.5208333,-51.30606651,38.07533026
156.5673611,-51.2695241,38.09560776
156.6131944,-51.2344408,38.11626077
156.6576389,-51.20212555,38.13603401
156.6868056,-51.18519545,38.14938068
156.7034722,-51.17594719,38.15748096
156.7493056,-51.14609957,38.18208218
156.7951389,-51.12120867,38.21522355
156.8409722,-51.08593225,38.24792504
156.8868056,-51.04087114,38.27404976
156.9333333,-50.99106789,38.30094695
156.9777778,-50.93102932,38.32534432
157.0236111,-50.86421013,38.3509326
157.0694444,-50.7888937,38.37517977
157.1152778,-50.707376,38.40044618
157.1611111,-50.6289053,38.42956424
157.1875,-50.58101177,38.44870448
157.2069444,-50.55013418,38.46312404
157.2527778,-50.49327135,38.49956989
157.2972222,-50.44593573,38.5358119
157.3430556,-50.39945841,38.5718286
157.3895833,-50.3552556,38.60960484
157.4354167,-50.31560183,38.648808
157.48125,-50.27837276,38.68944883
157.5270833,-50.24157286,38.72856617
157.5729167,-50.20172596,38.76696467
157.6173611,-50.16827345,38.80000949
157.6631944,-50.13509989,38.83118749
157.6868056,-50.11688232,38.84630442
157.7090278,-50.10265589,38.86085272
157.7555556,-50.07557631,38.89372587
157.8013889,-50.05566359,38.92269373
157.8472222,-50.04354,38.94859314
157.8930556,-50.03435612,38.97325873
157.9375,-50.03096581,38.99391174
157.9833333,-50.03283262,39.01290178
158.0291667,-50.03920555,39.03702021
158.075,-50.05493402,39.06201839
158.1208333,-50.07564068,39.09127593
158.1673611,-50.11868477,39.12462115
158.1875,-50.14265299,39.14125085
158.2131944,-50.16979694,39.16209698
158.2576389,-50.21412849,39.20234084
158.3034722,-50.24850369,39.24449444
158.3493056,-50.27004719,39.2892015
158.3951389,-50.2813983,39.3292737
158.4409722,-50.28942347,39.3696034
158.4868056,-50.2933073,39.41162825
158.5333333,-50.28541088,39.44962978
158.5777778,-50.27139902,39.48536754
158.6236111,-50.25350332,39.51649189
158.6694444,-50.23562908,39.5505774
158.6868056,-50.22625208,39.56414938
158.7152778,-50.21241188,39.58557487
158.7611111,-50.18614769,39.62224603
158.8069444,-50.14799595,39.65358496
158.8527778,-50.10321379,39.68095422
158.8972222,-50.05598545,39.70858097
158.9430556,-50.00974417,39.73639011
158.9895833,-49.96270895,39.76515412
159.0354167,-49.91395712,39.79504466
159.08125,-49.86522675,39.82034326
159.1270833,-49.80544567,39.84323859
159.1729167,-49.73894835,39.8602438
159.1875,-49.71650362,39.86636996
159.2173611,-49.67290163,39.87862229
159.2631944,-49.59779978,39.89735484
159.3090278,-49.517591,39.92004633
159.3555556,-49.43133116,39.94472265
159.4013889,-49.34927702,39.97437716
159.4472222,-49.28177118,39.93806005
159.4930556,-49.21188354,39.89120722
159.5388889,-49.16622162,39.85098481
159.5833333,-49.1302371,39.81855154
159.6291667,-49.098351,39.80088115
159.675,-49.07262325,39.79475498
159.6868056,-49.06659365,39.79380012
159.7208333,-49.04657364,39.7943902
159.7673611,-49.0182066,39.80046272
159.8131944,-48.99462461,39.76868391
159.8576389,-48.97048473,39.72801089
159.9034722,-48.9435339,39.68858242
159.9493056,-48.90767813,39.64842439
159.9951389,-48.8677454,39.61123824
160.0409722,-48.82420778,39.57972765
160.0868056,-48.77637863,39.54641461
160.1333333,-48.72968674,39.51119184
160.1791667,-48.68421793,39.47397351
160.1875,-48.67554903,39.46725726
160.2236111,-48.64059448,39.43818212
160.2694444,-48.59956741,39.40142512
160.3152778,-48.55530024,39.36586976
160.3611111,-48.51832867,39.33099031
160.4069444,-48.48543406,39.29525256
160.4527778,-48.45470667,39.26452518
160.4972222,-48.42565298,39.23581481
160.5430556,-48.39398146,39.20216918
160.5895833,-48.36638689,39.17451024
160.6354167,-48.34353447,39.14699078
160.68125,-48.32576752,39.11994338
160.6868056,-48.32325697,39.1161561
160.7270833,-48.3071208,39.09901142
160.7729167,-48.28364611,39.08296108
160.81875,-48.26300383,39.05157924
160.8631944,-48.25409889,39.01694655
160.9090278,-48.23997974,38.97616625
160.9555556,-48.2079649,38.924582
161.0013889,-48.15655231,38.87235403
161.0472222,-48.10290813,38.82145643
161.0930556,-48.04926395,38.77052665
161.1388889,-47.99036264,38.72285843
161.1833333,-47.92598963,38.68084431
161.1875,-47.92101145,38.67731452
161.2291667,-47.85927773,38.64385128
161.275,-47.78434753,38.61164331
161.3208333,-47.71609068,38.58533621
161.3673611,-47.67744541,38.55003834
161.4131944,-47.65090227,38.52044821
161.4590278,-47.62431622,38.48868012
161.5034722,-47.59876013,38.45686913
161.5493056,-47.57350445,38.43076587
161.5951389,-47.54987955,38.40133667
161.6409722,-47.53395796,38.37364554
161.6868056,-47.51840115,38.35181236
161.7333333,-47.5003767,38.33279014
161.7791667,-47.48104334,38.31277013
161.8236111,-47.46537924,38.29413414
161.8694444,-47.45143175,38.27872753
161.9152778,-47.43383646,38.26705456
161.9611111,-47.40579128,38.25823545
162.0069444,-47.37755299,38.2443738
162.0527778,-47.34875679,38.22739005
162.0972222,-47.3255825,38.20927978
162.1430556,-47.31184959,38.18709254
162.1875,-47.30425358,38.17197561
162.2354167,-47.29910374,38.15625787
162.28125,-47.30255842,38.14514279
162.3270833,-47.31075525,38.13488603
162.3729167,-47.32491732,38.12882423
162.41875,-47.33519554,38.13359857
162.4631944,-47.33431578,38.14263225
162.5090278,-47.33628988,38.15740585
162.5555556,-47.34017372,38.1720078
162.6013889,-47.33852148,38.1928432
162.6472222,-47.33083963,38.21511626
162.6868056,-47.32478857,38.23323727
162.6930556,-47.32328653,38.23540449
162.7388889,-47.31193542,38.26320291
162.7833333,-47.30376005,38.28840494
162.8291667,-47.29730129,38.31578493
162.875,-47.29002714,38.34607244
162.9208333,-47.27979183,38.37902069
162.9673611,-47.27165937,38.41487646
163.0131944,-47.26172447,38.45209479
163.0590278,-47.25292683,38.49153399
163.1034722,-47.23432302,38.53247523
163.1493056,-47.20451832,38.56629252
163.1875,-47.19005585,38.59679461
163.1951389,-47.18396187,38.60368252
163.2409722,-47.16308355,38.64170551
163.2868056,-47.13726997,38.68600488
163.3333333,-47.0857501,38.71924281
163.3791667,-46.99298859,38.74825358
163.4236111,-46.9126296,38.78552556
163.4694444,-46.83681965,38.82615566
163.5152778,-46.76952839,38.87366295
163.5611111,-46.70775175,38.92474294
163.6069444,-46.64028883,38.97808671
163.6527778,-46.56651735,39.03536797
163.6868056,-46.51072741,39.08501029
163.6986111,-46.49467707,39.09935474
163.7430556,-46.42399549,39.16113138
163.7895833,-46.35522366,39.22343373
163.8354167,-46.28994942,39.28178787
163.88125,-46.22997522,39.34046388
163.9270833,-46.16744757,39.39115763
163.9729167,-46.10509157,39.44257021
164.01875,-46.04230642,39.48785663
164.0631944,-45.97059488,39.52535391
164.1090278,-45.90199471,39.53872204
164.1555556,-45.83955288,39.52204943
164.1875,-45.79833269,39.50747967
164.2013889,-45.7814455,39.49915409
164.2472222,-45.72569847,39.47211742
164.2930556,-45.67615271,39.44113255
164.3388889,-45.6286025,39.40711141
164.3833333,-45.58388472,39.37916279
164.4291667,-45.53470373,39.35784459
164.475,-45.47648907,39.34621453
164.5208333,-45.40754557,39.34186935
164.5673611,-45.32671452,39.33980942
164.6131944,-45.23790121,39.33366179
164.6590278,-45.14037609,39.32855487
164.6888889,-45.07357836,39.32372689
164.7034722,-45.03692865,39.32010055
164.7493056,-44.93157148,39.30576682
164.7951389,-44.82846737,39.27623034
164.8409722,-44.73160744,39.24435496
164.8868056,-44.64232206,39.21323061
164.9333333,-44.54917431,39.18853283
164.9791667,-44.46158409,39.16306257
165.0236111,-44.39152479,39.13507104
165.0694444,-44.32474852,39.10715461
165.1152778,-44.26282167,39.07298326
165.1611111,-44.21806097,39.02585149
165.1875,-44.19559479,38.99493098
165.2069444,-44.17791367,38.97689581
165.2527778,-44.12064314,38.94822836
165.2986111,-44.05654907,38.92224312
165.3430556,-44.00151014,38.88774991
165.3895833,-43.9591527,38.84691596
165.4354167,-43.91812563,38.80243421
165.48125,-43.88201237,38.75057101
165.5270833,-43.85340929,38.70003819
165.5729167,-43.82223129,38.65272403
165.61875,-43.79334927,38.61195445
165.6631944,-43.76905918,38.57075572
165.6868056,-43.75738621,38.54870796
165.7090278,-43.74775171,38.52773309
165.7555556,-43.73732328,38.47541928
165.8013889,-43.73131514,38.41603518
165.8472222,-43.72732401,38.34468842
165.8930556,-43.716681,38.26406121
165.9388889,-43.70528698,38.17670703
165.9833333,-43.68955851,38.0887413
166.0291667,-43.66344452,38.00498128
166.075,-43.62949848,37.92504072
166.1208333,-43.59810591,37.85076499
166.1673611,-43.56248617,37.78491139
166.1875,-43.54866743,37.7554822
166.2131944,-43.53343248,37.72217989
166.2590278,-43.51077318,37.66264558
166.3034722,-43.49890709,37.60504246
166.3493056,-43.4929204,37.55226731
166.3951389,-43.49349976,37.50332236
166.4409722,-43.50824118,37.46232748
166.4868056,-43.52482796,37.42851019
166.5333333,-43.53300333,37.40087271
166.5791667,-43.53087902,37.37417936
166.6236111,-43.52866888,37.346102
166.6694444,-43.5271883,37.32372165
166.6868056,-43.52570772,37.3161149
166.7152778,-43.52283239,37.30403423
166.7611111,-43.51630926,37.28489399
166.8069444,-43.513906,37.26544261
166.8527778,-43.5091424,37.24535823
166.8986111,-43.50360632,37.22954392
166.9430556,-43.50070953,37.21190572
166.9895833,-43.50358486,37.19488978
167.0354167,-43.50420713,37.17707992
167.08125,-43.51165295,37.16305733
167.1270833,-43.51802588,37.15492487
167.1729167,-43.51817608,37.15121269
167.1875,-43.51721048,37.15035439
167.21875,-43.5157299,37.14609504
167.2631944,-43.51581573,37.13986158
167.3090278,-43.50931406,37.13596702
167.3555556,-43.50716829,37.12046385
167.4013889,-43.50903511,37.10859776
167.4472222,-43.51073027,37.0977509
167.4930556,-43.5174036,37.09270835
167.5388889,-43.52375507,37.09599137
167.5833333,-43.52126598,37.10683823
167.6291667,-43.51107359,37.12245941
167.675,-43.49257708,37.12998033
167.6888889,-43.48356485,37.13036656
167.7208333,-43.45646381,37.12281346
167.7673611,-43.41962099,37.10551858
167.8131944,-43.38704824,37.08450079
167.8590278,-43.36138487,37.05728173
167.9034722,-43.34679365,37.016716
167.9493056,-43.33198786,36.97843552
167.9951389,-43.31568003,36.94200039
168.0409722,-43.29847097,36.90781832
168.0868056,-43.29055309,36.87610388
168.1333333,-43.28381538,36.84943199
168.1791667,-43.27173471,36.82487369
168.1875,-43.2681942,36.82125807
168.2236111,-43.25351715,36.81167722
168.2694444,-43.22562218,36.79831982
168.3152778,-43.19706202,36.79223657
168.3611111,-43.16684961,36.78523064
168.4069444,-43.133955,36.7810142
168.4527778,-43.09906483,36.77467346
168.4986111,-43.0670929,36.76984549
168.5430556,-43.0377388,36.76638007
168.5895833,-43.00615311,36.76959872
168.6354167,-42.98338652,36.78697944
168.68125,-42.95881748,36.81694508
168.6868056,-42.95459032,36.82174087
168.7270833,-42.92495728,36.84506536
168.7729167,-42.88290024,36.86973095
168.81875,-42.83919096,36.89431071
168.8631944,-42.79636145,36.91374063
168.9090278,-42.75636435,36.93548799
168.9555556,-42.71924257,36.96005702
169.0013889,-42.68486738,36.98445439
169.0472222,-42.64916182,37.00737119
169.0930556,-42.61259794,37.0322299
169.1388889,-42.56987572,37.05798984
169.1833333,-42.5233984,37.08389997
169.1875,-42.51938581,37.08575606
169.2291667,-42.4775219,37.1057117
169.275,-42.43342638,37.12107539
169.3208333,-42.39915848,37.1111834
169.3673611,-42.36611366,37.08797693
169.4131944,-42.33952761,37.06547856
169.4590278,-42.32000113,37.04914927
169.5034722,-42.30075359,37.0346117
169.5493056,-42.2826004,37.02611446
169.5951389,-42.26296663,37.02494502
169.6409722,-42.24481344,37.02527761
169.6868056,-42.22584486,37.02511668
169.7333333,-42.20440865,37.02861428
169.7791667,-42.17765093,37.03284144
169.8236111,-42.15160131,37.03588843
169.8694444,-42.12295532,37.04426765
169.9152778,-42.09458828,37.05630541
169.9611111,-42.06626415,37.07772017
170.0069444,-42.04004288,37.10618377
170.0527778,-42.01107502,37.13418603
170.0986111,-41.9854331,37.16850758
170.1430556,-41.95768833,37.20615506
170.1875,-41.92736864,37.23950028
170.2354167,-41.87726498,37.26202011
170.28125,-41.82902813,37.28394985
170.3270833,-41.7821002,37.30214596
170.3729167,-41.73809052,37.32405424
170.41875,-41.69521809,37.34827995
170.4631944,-41.64856911,37.37142205
170.5090278,-41.59962416,37.40086198
170.5555556,-41.54683828,37.43511915
170.6013889,-41.48576975,37.46526718
170.6472222,-41.41712666,37.48716474
170.6888889,-41.35803223,37.4932158
170.6930556,-41.35183096,37.49290466
170.7388889,-41.31666183,37.47991204
170.7833333,-41.2869215,37.46682286
170.8291667,-41.26479864,37.45267153
170.875,-41.25044346,37.44251132
170.9208333,-41.24518633,37.44213581
170.9673611,-41.22866392,37.44619131
171.0131944,-41.19383812,37.44106293
171.0590278,-41.14137411,37.45023608
171.1048611,-41.08045578,37.46559978
171.1493056,-41.05350494,37.45668411
171.1875,-41.05253935,37.43385315
171.1951389,-41.05125189,37.43053794
171.2409722,-41.03498697,37.40913391
171.2868056,-41.00722075,37.40195632
171.3333333,-40.97252369,37.40368366
171.3791667,-40.92945814,37.41228819
171.425,-40.87881804,37.41780281
171.4694444,-40.82884312,37.42130041
171.5152778,-40.77955484,37.41682649
171.5611111,-40.73743343,37.41252422
171.6069444,-40.69475412,37.4111402
171.6527778,-40.64949989,37.41345763
171.6868056,-40.61048985,37.41151571
171.6986111,-40.59911728,37.41093636
171.7451389,-40.55427074,37.41005659
171.7895833,-40.50987482,37.41351128
171.8354167,-40.46002865,37.41971254
171.88125,-40.40771484,37.42625713
171.9270833,-40.3559804,37.44032264
171.9729167,-40.30070543,37.46358275
172.01875,-40.2424264,37.48723984
172.0631944,-40.17987728,37.51318216
172.1090278,-40.11387348,37.53889918
172.1555556,-40.04617453,37.56080747
172.1875,-39.99722958,37.5767076
172.2013889,-39.97635126,37.58320928
172.2472222,-39.90124941,37.6019311
172.2930556,-39.82282162,37.6164794
172.3388889,-39.74696875,37.62293816
172.3833333,-39.67527866,37.62289524
172.4291667,-39.60908175,37.62161851
172.475,-39.54380751,37.61819601
172.5208333,-39.48366165,37.61149049
172.5673611,-39.4242239,37.60433435
172.6131944,-39.36886311,37.59507537
172.6590278,-39.31356668,37.58769393
172.6868056,-39.27775383,37.58096695
172.7034722,-39.25878525,37.57816672
172.7493056,-39.20552731,37.57472277
172.7951389,-39.15874958,37.57397175
172.8409722,-39.10862446,37.574476
172.8868056,-39.06206131,37.57642865
172.9333333,-39.02094841,37.57952929
172.9791667,-38.97562981,37.59082675
173.0236111,-38.93144846,37.60695219
173.0694444,-38.87716055,37.62465477
173.1152778,-38.82671356,37.64183164
173.1611111,-38.76779079,37.65661597
173.1875,-38.73566866,37.66400814
173.2069444,-38.71427536,37.67033815
173.2527778,-38.66513729,37.68754721
173.2986111,-38.61947536,37.70376921
173.3430556,-38.57344866,37.7218473
173.3895833,-38.52504015,37.73754358
173.4354167,-38.47667456,37.75100827
173.48125,-38.4348321,37.7579391
173.5270833,-38.40133667,37.76054621
173.5729167,-38.37333441,37.76496649
173.61875,-38.35056782,37.77022362
173.6645833,-38.32591295,37.7770257
173.6868056,-38.3123517,37.77957916
173.7090278,-38.29939127,37.78172493
173.7555556,-38.2699728,37.78734684
173.8013889,-38.23647738,37.79279709
173.8472222,-38.20227385,37.79757142
173.8930556,-38.17787647,37.80311823
173.9388889,-38.14682722,37.80950189
173.9833333,-38.12109947,37.81180859
174.0291667,-38.09736729,37.81699061
174.075,-38.07176828,37.82004833
174.1208333,-38.04719925,37.8275907
174.1673611,-38.02297354,37.833395
174.1875,-38.01316738,37.83720374
174.2131944,-38.00089359,37.84190297
174.2590278,-37.97718287,37.84976721
174.3034722,-37.96355724,37.85903692
174.3493056,-37.9558754,37.8737998
174.3951389,-37.94924498,37.89335847
174.4409722,-37.95063972,37.91232705
174.4868056,-37.94774294,37.9323256
174.5333333,-37.93654203,37.95176625
174.5791667,-37.92727232,37.97249436
174.6236111,-37.92401075,37.99018621
174.6694444,-37.91566372,38.00927281
174.6888889,-37.91087866,38.01759839
174.7152778,-37.90229559,38.03073049
174.7611111,-37.88697481,38.05135131
174.8069444,-37.87369251,38.06570649
174.8527778,-37.85545349,38.07249784
174.8986111,-37.8413558,38.07048082
174.9451389,-37.83564806,38.0684638
174.9895833,-37.83577681,38.06769133
175.0354167,-37.84137726,38.06842089
175.08125,-37.84697771,38.0696547
175.1270833,-37.85090446,38.07256222
175.1729167,-37.8614831,38.07457924
175.1875,-37.86446571,38.07655334
175.21875,-37.8684783,38.08384895
175.2631944,-37.88163185,38.09788227
175.3090278,-37.89536476,38.11415792
175.3555556,-37.91332483,38.129071
175.4013889,-37.92405367,38.14399481
175.4472222,-37.92755127,38.15784574
175.4930556,-37.92482615,38.16988349
175.5388889,-37.9084754,38.18012953
175.5847222,-37.89927006,38.19071889
175.6291667,-37.88995743,38.20484877
175.675,-37.88212538,38.21741223
175.6868056,-37.88098812,38.22075963
175.7208333,-37.88062334,38.23126316
175.7673611,-37.88049459,38.24369788
175.8131944,-37.87487268,38.25466275
175.8590278,-37.86826372,38.25880408
175.9034722,-37.87214756,38.25900793
175.9493056,-37.88435698,38.2578814
175.9951389,-37.9002142,38.25526357
176.0409722,-37.92072773,38.252635
176.0868056,-37.94025421,38.24807525
176.1333333,-37.96857834,38.2502532
176.1791667,-38.00067902,38.25687289
176.1875,-38.00730944,38.25873971
